name,parent,LABEL,DESCRIPTION,LEAD,PARTICIPANTS,LINE,TYPE,ICON,LINK,WIDTH,HEIGHT,LINK_TYPE,LEN,POSITION2,POSITION1
5.1.12.06.00.00.00.00,5.1.12.00.00.00.00.00,Preparation of Project Lessons Learned (6 months prior to project close-out),N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Process,,javascript:void(0),553,15,none,76,15,-572
5.1.13.00.00.00.00.00,5.1.00.00.00.00.00.00,Quality,N/A; ,13-Quality; ,N/A; ,lemonchiffon,Division,,http://infozone.snclavalin.com/en/files/1005-quality-en.pdf,51,15,new,7,15,-59
5.1.13.01.00.00.00.00,5.1.13.00.00.00.00.00,Risk Reviews,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Header,,javascript:void(0),87,15,none,12,15,-96
5.1.13.01.01.00.00.00,5.1.13.01.00.00.00.00,Monthly Project Risk Register Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.13.01.02.00.00.00,5.1.13.01.00.00.00.00,Quarterly schedule Risk Assessment Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),298,15,none,41,15,-312
5.1.13.02.00.00.00.00,5.1.13.00.00.00.00.00,Apply Quality Audit Program,N/A; ,13-Quality; ,N/A; ,lemonchiffon,Action/Decision,,javascript:void(0),196,15,none,27,15,-208
5.1.13.03.00.00.00.00,5.1.13.00.00.00.00.00,Project Peer Reviews,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Header,,javascript:void(0),145,15,none,20,15,-155
5.1.13.03.01.00.00.00,5.1.13.03.00.00.00.00,100 Day Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),102,15,none,14,15,-111
5.1.13.03.02.00.00.00,5.1.13.03.00.00.00.00,60% of Completion Engineering Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.13.03.03.00.00.00,5.1.13.03.00.00.00.00,30% of Construction Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),189,15,none,26,15,-200
5.1.13.03.04.00.00.00,5.1.13.03.00.00.00.00,"Review as requested by the CEO, CFO, EVP IMS or Sector President",N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),465,15,none,64,15,-483
5.1.13.04.00.00.00.00,5.1.13.00.00.00.00.00,Acceptance of certificates or history dockets,Acceptance of certificates or history dockets transmission to O&M and client for the asset management phase connects into doc control,13-Quality; ,18-Operations & Maintenance; ,lemonchiffon,Action/Decision,,javascript:void(0),327,15,none,45,15,-342
5.1.13.05.00.00.00.00,5.1.13.00.00.00.00.00,Preparation of Project Lessons Learned (6 months prior to project close-out),N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Process,,javascript:void(0),553,15,none,76,15,-572
5.1.14.00.00.00.00.00,5.1.00.00.00.00.00.00,HR,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Division,,http://infozone.snclavalin.com/en/files/1400-global-hr-en.pdf,15,15,new,2,15,-21
5.1.14.01.00.00.00.00,5.1.14.00.00.00.00.00,Risk Reviews,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Header,,javascript:void(0),87,15,none,12,15,-96
5.1.14.01.01.00.00.00,5.1.14.01.00.00.00.00,Monthly Project Risk Register Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.14.01.02.00.00.00,5.1.14.01.00.00.00.00,Quarterly schedule Risk Assessment Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),298,15,none,41,15,-312
5.1.14.02.00.00.00.00,5.1.14.00.00.00.00.00,Commence O&M Mobilization,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Header,,javascript:void(0),182,15,none,25,15,-193
5.1.14.02.01.00.00.00,5.1.14.02.00.00.00.00,Assign HR Team,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),102,15,none,14,15,-111
5.1.14.02.02.00.00.00,5.1.14.02.00.00.00.00,Transfer of project contracts,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),211,15,none,29,15,-223
5.1.14.02.03.00.00.00,5.1.14.02.00.00.00.00,Initiate Payroll System,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),167,15,none,23,15,-178
5.1.14.03.00.00.00.00,5.1.14.00.00.00.00.00,Hiring/termination in accordance with Project Assignment Management,"As required, ongoing hiring, termination in accordance with Project Assignment Management per MFL",14-Human Ressources; ,N/A; ,lemonchiffon,Process,,javascript:void(0),487,15,none,67,15,-505
5.1.14.04.00.00.00.00,5.1.14.00.00.00.00.00,Ongoing HR Management,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Header,,javascript:void(0),153,15,none,21,15,-163
5.1.14.04.01.00.00.00,5.1.14.04.00.00.00.00,Management of project employees,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Process,,javascript:void(0),225,15,none,31,15,-237
5.1.14.04.02.00.00.00,5.1.14.04.00.00.00.00,Talent Management,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Process,,javascript:void(0),124,15,none,17,15,-133
5.1.14.04.03.00.00.00,5.1.14.04.00.00.00.00,Performance Management,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Process,,javascript:void(0),160,15,none,22,15,-170
5.1.14.04.04.00.00.00,5.1.14.04.00.00.00.00,Conflicts Management,N/A; ,14-Human Ressources; ,N/A; ,lemonchiffon,Process,,javascript:void(0),145,15,none,20,15,-155
5.1.14.05.00.00.00.00,5.1.14.00.00.00.00.00,Finalize O&M Mobilization,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Header,,javascript:void(0),182,15,none,25,15,-193
5.1.14.05.01.00.00.00,5.1.14.05.00.00.00.00,Onboarding of Personnel,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Action/Decision,,javascript:void(0),167,15,none,23,15,-178
5.1.14.05.02.00.00.00,5.1.14.05.00.00.00.00,Finalization and implementation of Payrolls,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Action/Decision,,javascript:void(0),313,15,none,43,15,-327
5.1.14.06.00.00.00.00,5.1.14.00.00.00.00.00,Demobilization of Delivery Personnel,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Header,,javascript:void(0),262,15,none,36,15,-275
5.1.14.06.01.00.00.00,5.1.14.06.00.00.00.00,Initiate demobilization of Project Personnel in accordance with MFL,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),487,15,none,67,15,-505
5.1.14.06.02.00.00.00,5.1.14.06.00.00.00.00,Transfer key personnel as identified to O&M,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),313,15,none,43,15,-327
5.1.14.07.00.00.00.00,5.1.14.00.00.00.00.00,Ongoing O&M Managment,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Header,,javascript:void(0),153,15,none,21,15,-163
5.1.14.07.01.00.00.00,5.1.14.07.00.00.00.00,Management of project employees,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),225,15,none,31,15,-237
5.1.14.07.02.00.00.00,5.1.14.07.00.00.00.00,Talent Management,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),124,15,none,17,15,-133
5.1.14.07.03.00.00.00,5.1.14.07.00.00.00.00,Performance Management,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),160,15,none,22,15,-170
5.1.14.07.04.00.00.00,5.1.14.07.00.00.00.00,Conflicts Management,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,lemonchiffon,Process,,javascript:void(0),145,15,none,20,15,-155
5.1.14.08.00.00.00.00,5.1.14.00.00.00.00.00,Preparation of Project Lessons Learned (6 months prior to project close-out),N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Process,,javascript:void(0),553,15,none,76,15,-572
5.1.15.00.00.00.00.00,5.1.00.00.00.00.00.00,HSSE,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lemonchiffon,Division,,http://infozone.snclavalin.com/en/files/1002_en.pdf,29,15,new,4,15,-36
5.1.15.01.00.00.00.00,5.1.15.00.00.00.00.00,Risk Reviews,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Header,,javascript:void(0),87,15,none,12,15,-96
5.1.15.01.01.00.00.00,5.1.15.01.00.00.00.00,Monthly Project Risk Register Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.15.01.02.00.00.00,5.1.15.01.00.00.00.00,Quarterly schedule Risk Assessment Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),298,15,none,41,15,-312
5.1.15.02.00.00.00.00,5.1.15.00.00.00.00.00,Regular site visits by Safety Management Personnel,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lemonchiffon,Process,,javascript:void(0),364,15,none,50,15,-379
5.1.15.03.00.00.00.00,5.1.15.00.00.00.00.00,Blue Book for HSS,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lemonchiffon,Action/Decision,,javascript:void(0),124,15,none,17,15,-133
5.1.15.04.00.00.00.00,5.1.15.00.00.00.00.00,Green Book for Environment,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lemonchiffon,Action/Decision,,javascript:void(0),189,15,none,26,15,-200
5.1.15.05.00.00.00.00,5.1.15.00.00.00.00.00,Project Peer Reviews,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Header,,javascript:void(0),145,15,none,20,15,-155
5.1.15.05.01.00.00.00,5.1.15.05.00.00.00.00,100 Day Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),102,15,none,14,15,-111
5.1.15.05.02.00.00.00,5.1.15.05.00.00.00.00,60% of Completion Engineering Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.15.05.03.00.00.00,5.1.15.05.00.00.00.00,30% of Construction Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),189,15,none,26,15,-200
5.1.15.05.04.00.00.00,5.1.15.05.00.00.00.00,"Review as requested by the CEO, CFO, EVP IMS or Sector President",N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),465,15,none,64,15,-483
5.1.15.06.00.00.00.00,5.1.15.00.00.00.00.00,Preparation of Project Lessons Learned (6 months prior to project close-out),N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Process,,javascript:void(0),553,15,none,76,15,-572
5.1.16.00.00.00.00.00,5.1.00.00.00.00.00.00,Engineering,N/A; ,16-Engineering; ,N/A; ,lemonchiffon,Division,,javascript:void(0),80,15,none,11,15,-88
5.1.16.01.00.00.00.00,5.1.16.00.00.00.00.00,Risk Reviews,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Header,,javascript:void(0),87,15,none,12,15,-96
5.1.16.01.01.00.00.00,5.1.16.01.00.00.00.00,Monthly Project Risk Register Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.16.01.02.00.00.00,5.1.16.01.00.00.00.00,Quarterly schedule Risk Assessment Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),298,15,none,41,15,-312
5.1.16.02.00.00.00.00,5.1.16.00.00.00.00.00,Project scope changes - Field change notices,N/A; ,16-Engineering; ,7-Estimation; 17-Construction & Project Management; ,lemonchiffon,Action/Decision,,javascript:void(0),320,15,none,44,15,-334
5.1.16.03.00.00.00.00,5.1.16.00.00.00.00.00,Detailed Engineering - Verifications of FEED,N/A; ,16-Engineering; ,N/A; ,lemonchiffon,Action/Decision,,javascript:void(0),320,15,none,44,15,-334
5.1.16.04.00.00.00.00,5.1.16.00.00.00.00.00,Detailed Engineering,N/A; ,16-Engineering; ,N/A; ,lemonchiffon,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
5.1.16.05.00.00.00.00,5.1.16.00.00.00.00.00,Project Peer Reviews,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Header,,javascript:void(0),145,15,none,20,15,-155
5.1.16.05.01.00.00.00,5.1.16.05.00.00.00.00,100 Day Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),102,15,none,14,15,-111
5.1.16.05.02.00.00.00,5.1.16.05.00.00.00.00,60% of Completion Engineering Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.16.05.03.00.00.00,5.1.16.05.00.00.00.00,30% of Construction Review,N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),189,15,none,26,15,-200
5.1.16.05.04.00.00.00,5.1.16.05.00.00.00.00,"Review as requested by the CEO, CFO, EVP IMS or Sector President",N/A; ,12-Risk Management; ,"11-Procurement; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; ",lemonchiffon,Review,,javascript:void(0),465,15,none,64,15,-483
5.1.16.06.00.00.00.00,5.1.16.00.00.00.00.00,Design Review,N/A; ,16-Engineering; ,17-Construction & Project Management; 18-Operations & Maintenance; ,lemonchiffon,Review,,javascript:void(0),95,15,none,13,15,-103
5.1.16.07.00.00.00.00,5.1.16.00.00.00.00.00,Preparation of Project Lessons Learned (6 months prior to project close-out),N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Process,,javascript:void(0),553,15,none,76,15,-572
5.1.17.00.00.00.00.00,5.1.00.00.00.00.00.00,Construction & Project Management,N/A; ,17-Construction & Project Management; ,N/A; ,lemonchiffon,Division,,http://infozone.snclavalin.com/en/files/1550-en.pdf,240,15,new,33,15,-252
5.1.17.01.00.00.00.00,5.1.17.00.00.00.00.00,Construction full mobilization and site operations,N/A; ,17-Construction & Project Management; ,N/A; ,lemonchiffon,Process,,javascript:void(0),364,15,none,50,15,-379
5.1.17.02.00.00.00.00,5.1.17.00.00.00.00.00,Training and orientation of employees,N/A; ,17-Construction & Project Management; ,N/A; ,lemonchiffon,Process,,javascript:void(0),269,15,none,37,15,-282
5.1.17.03.00.00.00.00,5.1.17.00.00.00.00.00,Construction kick-off and early activities,N/A; ,17-Construction & Project Management; ,N/A; ,lemonchiffon,Process,,javascript:void(0),305,15,none,42,15,-319
5.1.17.04.00.00.00.00,5.1.17.00.00.00.00.00,Quarterly Project Reviews,N/A; ,8-Project Controls; ,4-Commercial; 11-Procurement; 12-Risk Management; 17-Construction & Project Management; 19-Finance; ,lemonchiffon,Review,,javascript:void(0),182,15,none,25,15,-193
5.1.17.05.00.00.00.00,5.1.17.00.00.00.00.00,Risk Reviews,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Header,,javascript:void(0),87,15,none,12,15,-96
5.1.17.05.01.00.00.00,5.1.17.05.00.00.00.00,Monthly Project Risk Register Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),262,15,none,36,15,-275
5.1.17.05.02.00.00.00,5.1.17.05.00.00.00.00,Quarterly schedule Risk Assessment Review,N/A; ,12-Risk Management; ,"4-Commercial; 5-Legal; 8-Project Controls; 11-Procurement; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 19-Finance; ",lemonchiffon,Review,,javascript:void(0),298,15,none,41,15,-312
